"prior","ball_selected","ball_value","knows_endowment","donation_percentage","donation_amount","welfare_tradeoff_rating","empathy_rating","time_taken","low_value_color","high_value_color","question_order","agent_name","comprehension_check_1","comprehension_check_2","bot_check","gender","age","comp1_correct","comp2_correct","pid"
"poor","low_value",20,"false",75,15,5,7,18.355,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Emma","Yes","Orange and Blue",NA,"Man","54",TRUE,TRUE,80
"poor","low_value",20,"true",25,5,4,6,6.792,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Isabella","Yes","Orange and Blue",NA,"Man","54",TRUE,TRUE,80
"poor","low_value",20,"false",0,0,1,1,3.991,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Julia","Yes","Orange and Blue",NA,"Man","54",TRUE,TRUE,80
"poor","low_value",20,"false",0,0,1,1,5.616,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Julia","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"false",25,5,3,3,3.181,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Ava","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"false",75,75,6,6,3.21,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Patricia","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"false",100,20,5,5,4.842,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Margaret","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"true",25,5,3,3,4.004,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Barbara","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"true",75,15,6,6,3.282,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Sophia","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"false",50,50,5,5,3.199,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Susan","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"true",75,75,6,6,3.366,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Nancy","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"false",75,15,4,4,6.126,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Olivia","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"true",0,0,1,1,2.826,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Stephanie","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"true",50,10,4,4,5.269,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Charlotte","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"true",100,100,7,7,3.216,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Linda","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"true",25,25,2,2,3.496,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Mary","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"true",100,20,7,7,2.773,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Jessica","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"false",15,3,2,2,6.293,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Emma","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"true",15,15,2,2,3.299,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Isabella","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"false",100,100,7,7,3.465,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Mia","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"true",15,3,3,3,5.769,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Betty","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"false",25,25,4,4,4.93,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Amelia","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"false",15,15,3,3,2.933,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Sarah","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"false",50,10,2,2,2.953,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Alice","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","low_value",20,"true",0,0,1,1,3.023,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Elizabeth","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"true",50,50,5,5,4.349,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Lisa","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"false",0,0,1,1,3.683,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Jennifer","Yes","Orange and Blue",NA,"Man","46",TRUE,TRUE,81
"poor","high_value",100,"false",0,0,2,1,4.447,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Patricia","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"true",75,15,7,7,2.621,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Susan","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"false",50,50,7,7,2.156,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Linda","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"true",0,0,2,1,3.025,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Sarah","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"false",25,25,5,5,2.065,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Stephanie","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"true",75,75,7,7,2.571,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Ava","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"true",100,100,7,7,2.429,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Isabella","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"false",0,0,1,1,2.438,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Mia","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"false",25,5,3,4,3.877,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Elizabeth","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"false",100,20,5,5,2.684,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Julia","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"false",75,15,5,5,3.452,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Lisa","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"true",15,15,4,4,2.433,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Betty","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"false",50,10,4,4,2.215,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Margaret","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"false",15,15,4,4,2.365,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Amelia","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"false",100,100,7,7,2.588,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Jennifer","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"true",25,25,5,5,2.498,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Nancy","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"true",15,3,3,3,2.268,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Sophia","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"true",50,10,3,3,2.284,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Alice","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"false",15,3,2,2,2.162,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Barbara","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"true",100,20,6,6,3.059,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Emma","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"false",75,75,7,7,2.345,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Jessica","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"true",0,0,1,1,2.595,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Charlotte","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","high_value",100,"true",50,50,7,6,2.416,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Olivia","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"poor","low_value",20,"true",25,5,3,3,3.65,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Mary","Yes","Orange and Blue",NA,"Man","52",TRUE,TRUE,82
"rich","high_value",100,"true",25,25,6,6,13.777,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Emma","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"false",50,50,7,7,8.05,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Olivia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"false",75,15,6,6,14.905,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Elizabeth","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"true",15,15,5,5,8.17,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Sarah","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"true",75,15,7,7,7.208,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Linda","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"true",25,5,6,6,8.975,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Margaret","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"true",75,75,7,7,6.718,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Jessica","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"true",50,50,7,7,6.535,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Betty","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"true",15,3,5,5,9.176,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Amelia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"false",100,20,6,6,12.791,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Sophia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"true",0,0,4,4,7.976,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Susan","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"false",0,0,4,4,9.599,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Mia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"false",15,15,6,6,9.341,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Stephanie","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"true",0,0,4,4,13.851,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Julia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"false",100,100,7,7,7.049,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Isabella","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"false",75,75,7,7,7.058,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Ava","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"false",25,25,6,6,6.575,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Patricia","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"true",100,20,7,7,6.41,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Jennifer","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"false",0,0,4,4,6.407,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Mary","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"true",50,10,7,7,6.323,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Alice","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"false",50,10,6,6,9.421,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Nancy","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"false",25,5,5,5,11.178,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Charlotte","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","high_value",100,"true",100,100,7,7,6.936,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Lisa","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"rich","low_value",20,"false",15,3,5,5,6.913,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Barbara","Yes","Orange and Blue",NA,"Man","61",TRUE,TRUE,83
"poor","low_value",20,"false",75,15,3,3,9.034,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Mia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"true",25,25,5,5,8.723,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Olivia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"false",25,5,2,2,8.373,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Julia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"true",100,100,7,7,5.71,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Linda","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"true",50,10,5,5,6.372,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Amelia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"false",15,3,3,3,4.895,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Jennifer","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"false",75,75,7,7,5.143,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Charlotte","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"true",15,15,2,2,4.111,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Patricia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"true",15,3,2,2,4.81,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Barbara","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"true",50,50,6,6,6.635,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Betty","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"true",100,20,7,7,5.415,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Sophia","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"false",0,0,1,1,5.997,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Margaret","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"true",25,5,2,2,5.647,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Mary","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"false",100,100,7,7,4.246,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Nancy","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"false",25,25,4,4,5.341,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Lisa","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"false",0,0,1,1,4.181,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Stephanie","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"true",0,0,1,1,5.249,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Ava","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"true",75,15,6,6,4.846,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Alice","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"true",0,0,1,1,4.932,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Emma","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"false",15,15,3,3,4.852,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Sarah","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"false",50,10,4,4,3.721,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Jessica","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"false",50,50,6,6,3.598,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Isabella","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","low_value",20,"false",100,20,3,3,5.1,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Susan","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"poor","high_value",100,"true",75,75,6,6,6.125,"#64B5F6","#FFB74D","welfare_tradeoff_rating,empathy_rating","Elizabeth","Yes","Orange and Blue",NA,"Woman","46",TRUE,TRUE,84
"rich","high_value",100,"false",15,15,3,3,4.677,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Ava","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"true",0,0,1,1,3.447,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Linda","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"false",75,15,3,3,3.054,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Jessica","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"true",0,0,1,1,3.37,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Sophia","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"false",100,100,7,7,3.943,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Jennifer","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"true",25,25,4,4,3.428,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Stephanie","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"true",50,10,6,6,3.628,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Julia","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"true",75,15,6,6,3.354,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Susan","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"true",100,100,7,7,2.66,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Mary","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"true",25,5,3,3,2.684,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Sarah","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"true",15,3,2,2,2.967,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Mia","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"true",75,75,6,6,2.818,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Margaret","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"false",50,10,6,6,4.31,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Betty","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"false",75,75,6,6,3.1,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Amelia","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"false",25,5,2,2,2.775,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Olivia","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"true",15,15,3,3,2.752,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Isabella","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"false",50,50,5,5,2.71,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Barbara","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"true",100,20,7,7,3.354,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Emma","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"false",100,20,6,6,2.979,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Nancy","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"false",15,3,2,2,3.277,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Lisa","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"false",25,25,3,3,2.944,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Elizabeth","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"false",0,0,1,1,2.608,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Patricia","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"false",0,0,1,1,2.604,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Alice","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","high_value",100,"true",50,50,6,6,2.757,"#FFB74D","#64B5F6","welfare_tradeoff_rating,empathy_rating","Charlotte","Yes","Orange and Blue",NA,"Man","41",TRUE,TRUE,85
"rich","low_value",20,"true",25,5,4,4,50.584,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Barbara","Yes","Orange and Blue",NA,"Man","51",TRUE,TRUE,86
"rich","low_value",20,"true",100,20,7,7,15.336,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Linda","Yes","Orange and Blue",NA,"Man","51",TRUE,TRUE,86
"rich","low_value",20,"false",15,3,3,3,19.464,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Betty","Yes","Orange and Blue",NA,"Man","51",TRUE,TRUE,86
"rich","high_value",100,"true",50,50,6,6,10.567,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Lisa","Yes","Orange and Blue",NA,"Man","51",TRUE,TRUE,86
"rich","high_value",100,"true",15,15,3,3,39.55,"#64B5F6","#FFB74D","empathy_rating,welfare_tradeoff_rating","Charlotte","Yes","Orange and Blue",NA,"Man","51",TRUE,TRUE,86
